727.596774193551,141.43548387096772
3.3672286617492095,635.7428872497364
430.20536745756664,819.8482182529102
423.7857142857143,833.7500000000001
417.3636921817428,829.905955792059
423.9336945541375,825.2143447515842
422.9400000000003,842.64
417.23636363636393,838.6
430.53448275862036,828.9655172413793
428.830001142465,838.2420884268251
441.922920562647,849.5469550369947
430.54472168906034,845.1214971209214
434.52497265767397,835.9673107303441
437.63401125054065,856.2518390307225
517.9999999999993,947.2104163765493
538.2959296947273,927.8210915818686
543.065557065218,920.8223505434781
540.7653684612435,934.6334478808706
722.6037735849015,147.54716981132077
732.2424242424252,149.16666666666666
226.86376523958037,827.4326623192514
218.01646570724753,822.0123168676263
217.00299667935533,878.8188223860047
153.9367954911433,988.5692431561997
221.5848717692845,883.5281907993214
217.96678918351273,831.0498818587556
216.42405063291145,849.6546112115733
546.7538071066001,927.6582910321488
481.64974093264254,861.9360967184801
476.54904645476904,871.6967237163814
474.4382360107195,857.015755705352
483.9533417402265,852.8794136191678
490.9898213751132,846.5739946113162
501.743075666443,834.7735204574144
494.22938854546805,832.5602144931854
420.6716328963051,853.5747318235994
434.14067742450885,862.8161846940408
424.7061821107679,849.1927048410889
418.82401735579356,859.2479581419092
411.42271023031617,842.5464381360472
416.6599999999999,847.78
410.59701837512995,833.8617820409106
409.75561545372847,850.0731613400076
404.9332210139386,845.8811456578342
458.97834274952925,853.300188323917
448.1031577404936,844.2869074657484
465.3766289072481,858.9167873264629
453.2017858633063,859.9914044896937
471.7039533612678,865.962652577883
531.9978231748161,890.2741125251173
529.6712942230183,897.1007613076578
524.8717461736109,948.2158418053849
532.2929668394783,933.47735498386
526.554587607138,910.7101306730361
534.6115669797327,920.8777063766682
538.8871712864246,914.1305081734187
529.4172964936197,903.5993061578492
523.0117746005036,905.2052144659378
413.5102622576971,869.5709236031927
442.89198486412107,875.9886480908152
431.86933914793656,870.2232472324722
418.35368103303693,865.4683883951033
511.92572019119035,949.950781552771
507.8036397204261,956.0357378346299
725.8653846153833,153.46153846153848
29.11363636363637,581.3636363636364
22.705882352941174,583.5294117647059
33.148936170212764,586.9148936170212
218.01680761099365,753.0202959830867
226.82054965646475,809.8811992504685
227.0373016913597,818.92526550413
217.967309964553,813.0752921097546
40.25423728813563,596.0338983050848
245.67507106661725,866.3062662217278
245.31948140566368,874.5969976117367
217.33405327573794,869.9132469402447
225.95730434156522,873.9573763409893
3.17741935483871,620.5806451612904
500.25993914807293,850.2835699797159
492.8011068834329,853.5106652830623
438.54251791635505,830.604449673762
478.3180753833383,830.6869854218597
486.39720880300507,830.8712522045856
482.9198287441228,844.3602249832102
475.0753731343284,847.6785617367707
468.97334076078346,816.9544007639664
461.9143325387362,812.1396752085817
512.1179101807123,820.8869803781238
386.05319922443016,847.1895298109548
402.1363636363634,886.0454545454546
218.10960088965777,840.2934634869642
244.77724262492472,842.0804162724692
226.83656873032527,835.8987408184679
256.03910528345546,850.7220979560356
251.1230769230769,856.0307692307691
521.3362983034866,814.2642554194156
526.1649721849227,765.2908114329562
514.4456236897271,809.3240959119497
551.4229698755789,919.5558284217419
457.4285993931681,872.5488891063912
460.9812845246929,865.7450737900898
467.14672364672356,874.1964136081784
449.26454609183315,867.829477742727
446.39672131147586,881.1460712266817
507.49720124389177,897.4699244780098
515.9380230342193,893.9843400447427
510.7487368674308,903.9805918678322
520.4348925410864,941.3671991725088
526.2247258225327,938.318743768694
512.7956826767419,942.712898003238
518.9115403343637,921.1678298977438
510.21930755135446,923.8520590220852
514.344795415166,918.0622417699587
524.2112984662294,931.31761455654
529.8954320863164,926.085610567712
516.4701086956525,935.5459866220735
520.7899498475765,914.034910020651
159.74074074074076,985.5555555555554
299.39988806492227,767.0288232824961
307.11019502140476,803.3634057396542
377.75052505250454,942.6959195919592
254.83625070581587,872.5053642010163
255.40622233464015,862.6608068799798
395.7028571428567,888.9072886297378
430.75665815395865,877.7708865377599
411.81193666260634,875.5393422655297
434.04307169169726,898.8323415509586
447.64496894409905,887.1738302277433
535.3733401955769,940.0397323726197
750.507936507938,160.44444444444443
736.7068965517259,156.82758620689657
743.7384615384657,158.41538461538462
286.2227768533922,434.79478646699937
3.68,543.42
11.098039215686274,580.313725490196
18.784313725490186,576.6470588235294
16.444444444444443,584.1111111111111
8.285714285714288,573.4285714285716
3.4583333333333335,579.4791666666666
13.999999999999996,572.1590909090909
3.5344827586206895,529.8620689655172
3.800000000000001,536.9666666666667
92.38596491228074,552.3508771929826
84.31884057971008,551.4637681159421
88.2173913043478,559.1304347826087
99.86153846153856,549.6153846153846
271.8659988870341,837.0028937117418
271.87221791606703,843.4940759605802
254.36485303314566,842.4995622263914
246.18613768229577,835.6862160890702
217.76772089230587,803.2299493272759
227.05758637956941,801.5113384362257
244.09870177700017,809.7358438449497
250.7001201367712,807.6160243970058
244.62706713780918,801.3961130742049
303.2877414268822,758.7281828931809
294.2011852776045,758.9620503223123
299.52117545375984,750.4057291023582
