x,y
7.922202797202798,266.11844405594405
643.7853392568655,292.62722132471725
511.06358543417446,43.26918767507003
513.8359133126933,38.88741908246551
515.2502822732407,41.99661272111404
507.56540183832425,44.88121612066934
38.15766738660906,208.3227398950941
40.94218487394958,252.30319327731092
38.09292379471227,245.6286936236392
150.3942775974027,71.91071428571428
109.8173120728929,212.88359908883828
15.428080229226362,255.88452722063033
2.6154816996213714,267.09045014724444
39.19971870604786,258.2830520393812
17.723903966597074,240.03235908141963
651.6550993377487,270.81298013245043
650.940926381742,282.6218393376595
633.6391977760128,292.63721207307384
596.620179609085,260.91125198098257
580.373207990602,267.6519388954171
586.705915023602,260.8208830880311
595.1406469760909,272.68073136427574
593.6525379382513,282.76870748299325
602.5768817204272,285.6322580645162
583.8173441734416,276.5054200542006
505.2176888654936,48.694656488549626
503.6430997221369,44.081815375115774
506.47873392680464,39.60608308605342
502.07931948740475,39.51546619531595
31.314231395980446,210.74307441607823
26.45224643529728,251.5620123755717
33.21869726628418,250.52278096523796
32.539740605254394,256.4296641170602
22.840573770491808,256.02950819672134
19.39877300613497,250.07791411042948
27.435541451804845,260.90479968266567
49.993125904486206,263.9084659913169
47.627202472952064,256.52488408037095
41.93556168159889,239.78566505858032
146.98570353649356,66.05367444193628
133.2613513513514,175.37135135135136
161.90958230958242,169.3769041769042
134.76822916666643,165.89891098484844
166.0330057949106,162.70319979843788
147.23958549222786,54.54507772020725
148.5347814132528,59.410228210063245
141.68850831471832,48.896003971208735
144.89676653811904,49.38386235538416
84.25145255003227,181.93415106520337
90.77559186395467,185.59086362120706
44.152781405066605,196.22460172368764
124.73652837386734,214.259179780639
158.95667979400184,242.44471372311418
163.9563236870312,247.236602357985
155.16143941895007,280.07923407065044
137.35504424778765,293.21380530973454
139.55565693430663,284.6827858880779
148.07679409792078,286.0264922870557
145.1425939572585,294.13227708179807
126.45747194329576,201.0708800945068
118.33793604651164,207.516230620155
123.03493810178804,223.3251719394773
116.02556139512669,218.19517439082654
64.11251798561149,222.55597122302157
109.38060453400492,224.07984886649874
124.69159388646307,153.21424672489084
124.91203545857479,144.14081145584726
153.47504378283708,77.13025394045535
146.14296223639042,77.66576753310446
28.674053182917007,239.5004029008864
29.57455197132617,245.33369175627237
23.622264967540282,244.25438807405627
34.82694763729244,239.34323116219664
8.52186046511628,243.59790697674418
13.931054977711737,247.10430906389297
10.08590785907859,238.92303523035224
7.292452830188679,247.84175289105295
15.911132254995238,233.69000951474786
4.0455991516436915,274.69848002827854
13.990729544538492,264.67190648931876
19.743376828786083,261.775405298537
544.6236297198544,218.40925700365412
511.89988165680563,272.78366863905325
534.5154551268372,251.7335322958858
537.8594648166503,240.06065411298314
508.0513833992088,262.28486730660643
518.9577691071845,261.66674317190734
539.3875579598148,228.39238794435855
464.39253731343194,198.1400497512438
472.23456477732753,192.50936234817814
482.25820518705365,190.5551985310994
490.1049180327868,198.402086438152
473.1602136181574,174.0704939919893
463.140004811161,187.08130863603563
472.4580250063801,183.00153100280684
366.55541069100445,294.4445893089961
372.4896373057002,294.375
443.89549549549446,250.3853281853282
477.5452609158676,201.8525026624068
471.7260479041919,245.15209580838325
486.33053482586934,209.56809701492543
489.83947515354606,260.11055276381916
481.00315005727424,251.99255441008023
477.7694779116487,263.9271753681392
410.9449954914328,219.2137060414788
705.9030769230799,284.0484615384616
689.0848484848482,263.9957219251337
697.7161266568488,270.0798969072165
706.2677551020379,275.10639455782314
684.6250856751195,284.8307059629883
696.3887294547337,280.7912861987999
